Gm807	15.2315445
Gm42702	15.2315445
Gm26779	15.2315445
Zfp184	15.2315445
Crabp1	15.230549
2900041M22Rik	15.230549
Gadl1	15.230549
Vmac	15.230549
Fgd5	15.230549
Zfp58	15.230549
Snhg7os	15.229552
Gm29019	15.229552
Ccdc80	15.229552
Boc	15.228556
Gm12976	15.228556
Tanc1	15.228556
Fam83h	15.228556
Lhpp	15.22756
2810454H06Rik	15.224571
Kcnn1	15.224571
Ighv1-82	15.223576
Cnrip1	15.22258
Gm13561	15.22258
5330417C22Rik	15.22258
Shfl	15.22258
Gm6213	15.221583
Gm47439	15.221583
Nsun7	15.220587
Tcrg-V5	15.220587
Gm47735	15.219591
Epg5	15.219591
Cd209g	15.219591
Wfikkn1	15.219591
Gm19557	15.217598
Gm16350	15.217598
Gm37712	15.217598
Them4	15.217598
Fads6	15.216602
Rsf1os2	15.21461
Ybey	15.2136135
Speg	15.213116
Pcbd1	15.212618
Mylk	15.212618
Wfdc2	15.211622
Gm13778	15.211622
Gm35551	15.211622
Upk1b	15.210625
Gm16759	15.210625
Ankhd1	15.210625
Zfp968	15.210625
Gm16094	15.210625
Hspb2	15.210625
Psd	15.209629
Cntnap1	15.209629
Phactr3	15.209629
3222401L13Rik	15.208633
Gm48081	15.208633
Cdr2l	15.207637
Ly6g6d	15.207637
Nckap5	15.207637
Wdr66	15.207637
Lamb1	15.207637
Zfp229	15.20664
4732491K20Rik	15.20664
Fzd10os	15.205645
Kcnk12	15.205645
Rskr	15.205645
Clec4g	15.205645
Slc35f3	15.205645
Abcc10	15.204649
Zbtb49	15.204649
Gm11529	15.204649
Tmem8b	15.204649
Mak	15.204649
Dhh	15.204649
P2rx1	15.203652
Slc36a3	15.203652
Atp2c2	15.203652
Trav6d-5	15.203652
Gck	15.202656
Khdc1a	15.202656
Npy1r	15.20166
Gm13274	15.20166
Gm42696	15.20166
Gm15873	15.200664
Gm13421	15.200664
Lsamp	15.199667
Lmtk3	15.199667
Sh2d1b2	15.199667
Gm15675	15.199667
B230317F23Rik	15.198671
Igkv8-28	15.197676
Prodh	15.197676
Gm48545	15.196679
Mamdc2	15.196679
Zfp819	15.196679
Enpp2	15.196679
Spatc1	15.195683
Smim10l1	15.195683
Baiap2l1	15.194687
Megf11	15.194687
Gm50069	15.194189
4930553M12Rik	15.193691
Slc36a2	15.193691
Fam184a	15.193691
Gm4890	15.193691
Akr1c12	15.193691
Pcca	15.193691
BC017158	15.193691
Plekha4	15.193691
Cul9	15.192695
Pkia	15.192695
Trav10d	15.192695
Efna1	15.192695
Ppfia3	15.192695
Zdhhc12	15.192695
Znrf3	15.191698
Nexn	15.190702
Eef2k	15.190702
Mrgprb1	15.190702
Dclre1a	15.190702
Gm37168	15.189706
Tie1	15.189706
Garem1	15.189706
Gm45022	15.189706
D930048N14Rik	15.188709
Pgam2	15.187714
Gm11629	15.187714
Cdc42ep5	15.187714
1700094D03Rik	15.187714
Gm28731	15.187714
Ptprk	15.187714
Atp6v1g2	15.187216
Gm527	15.186718
Iqch	15.185721
Ankrd23	15.185721
Ccdc158	15.185721
Slc25a47	15.185721
AC132444.1	15.184725
Npb	15.184725
Hand1	15.184725
Pde11a	15.184227
Gm13056	15.183729
1700065D16Rik	15.183729
Prph	15.182734
Pcolce2	15.181737
Ddx4	15.18074
Gm41396	15.18074
Gm16712	15.179745
Gm11946	15.179745
Gpx8	15.179247
Khdc1c	15.178748
Gm27167	15.178748
Zfyve1	15.178748
Igkv8-30	15.177752
Fbxo31	15.17576
2210417A02Rik	15.17576
Fhit	15.174265
6430573P05Rik	15.173767
Patj	15.172771
Gm47112	15.172771
Exog	15.172771
Rab26os	15.172274
D830035M03Rik	15.172274
Gm34983	15.171775
Zfp420	15.170778
Sfxn2	15.170778
Gm14321	15.170778
Kctd15	15.170778
Gm19569	15.170778
Oas1c	15.169783
Dcstamp	15.169783
Gm29114	15.169783
4930556I23Rik	15.169783
Dmac2l	15.168787
Gm50287	15.168787
Gm11127	15.16779
P2rx5	15.164803
A830005F24Rik	15.164803
E130116L18Rik	15.164803
Tbc1d24	15.163806
Lrrc1	15.163806
Dmrta2	15.163806
6430571L13Rik	15.163307
Gm48086	15.162809
Ppp1r13b	15.162809
Tepsin	15.162809
Zfp791	15.161814
Saxo2	15.160817
Gm16845	15.160817
Gm20658	15.159821
Twist2	15.159821
Fbxo10	15.159821
4930500M09Rik	15.158825
Slc25a42	15.158825
Gm5577	15.157829
Gm5165	15.157829
Usp40	15.157829
Rbm8a2	15.157829
4930515G01Rik	15.156833
Mrvi1	15.156833
Prelid3a	15.155836
Ppargc1a	15.155836
Gm45902	15.153845
Dkk3	15.152848
Lypd6b	15.152848
Alkbh4	15.151852
Slc25a29	15.151852
Slc45a3	15.149859
Gm14327	15.149859
Zfp438	15.149859
Gm4129	15.148863
Actr3b	15.148863
Hist2h3b	15.146872
Acot11	15.146872
Pdp1	15.146872
Vwa8	15.145875
Zfp105	15.145875
Kcnmb4os2	15.143883
Tmtc1	15.139898
A930016O22Rik	15.1394005
Slc25a16	15.138902
Zfp973	15.137905
Angpt1	15.137905
1500002C15Rik	15.1369095
Gm36264	15.1369095
Def6	15.135914
Kitl	15.135914
6030468B19Rik	15.133921
Cdkl4	15.133921
Zfp119a	15.133921
Gm13842	15.132427
Anxa9	15.131431
Moap1	15.130932
1110046J04Rik	15.129438
Gm16201	15.128941
Gpr157	15.128941
Lin54	15.127944
Rpl9-ps1	15.127944
Acy1	15.125952
Trmt11	15.124956
Tom1l2	15.124956
Btbd11	15.12396
Kctd17	15.119974
Gm49032	15.1189785
Tnfrsf22	15.1189785
Kifc2	15.117484
Fbxw5	15.116986
Gm826	15.11599
Asphd2	15.114994
Ttc39d	15.114994
Gm15764	15.114496
Tmprss6	15.113998
Nfia	15.113998
Mprip	15.113998
4930532G15Rik	15.113001
Mgarp	15.113001
Fndc10	15.112005
Asap2	15.112005
Gm32282	15.11101
4930471E19Rik	15.109016
Prag1	15.109016
Adam4	15.109016
Gm12758	15.109016
Pcdh7	15.109016
Slc16a14	15.109016
Abcb10	15.108021
Pes1	15.108021
Gm17949	15.107025
Srp54b	15.107025
Gm36551	15.107025
Gm28068	15.107025
Mageh1	15.107025
Gm30934	15.106029
Dmrta1	15.106029
Fbxl19	15.105032
Slc6a15	15.105032
Zfp114	15.104036
Gm37982	15.102043
Jmjd8	15.1010475
Tbrg4	15.1010475
Hic1	15.10055
Gm16897	15.100052
Gm20663	15.099055
Gm47467	15.099055
Tatdn1	15.098059
Lpar1	15.098059
Slc4a4	15.097063
Tesmin	15.097063
Zfp442	15.097063
Kif16bos	15.096067
Gm48796	15.095071
Fasl	15.094074
Gulp1	15.094074
Gm43768	15.093079
Gm35363	15.093079
Unc5a	15.092082
Emp2	15.091085
AI847159	15.091085
Scfd2	15.090588
Hsf4	15.09009
Arhgef2	15.089094
Ppfia1	15.089094
Ces2c	15.089094
Herc6	15.089094
Mrgpre	15.087101
Mapk8ip1	15.086105
Gm42868	15.084112
Mest	15.084112
Ptpn14	15.084112
Zswim9	15.083614
Gm16794	15.083117
Slc43a1	15.082121
Ypel4	15.081124
2410003L11Rik	15.081124
Gm11695	15.080128
Zc3h8	15.079132
Foxa3	15.079132
Thbs4	15.078136
Gm47941	15.07714
Ccdc134	15.07714
Strada	15.07714
Gm5464	15.076143
Tspan3	15.076143
Gm47705	15.076143
B230359F08Rik	15.076143
Qtrt2	15.075148
Gm14302	15.075148
Atg9b	15.075148
Hdhd3	15.074151
Gstm5	15.074151
Gm38004	15.073154
Gm12474	15.072159
Prss2	15.072159
Phactr1	15.072159
Pam	15.072159
Slc6a9	15.071163
Gm44190	15.071163
Gm45469	15.070167
Ctso	15.070167
Spx	15.070167
Simc1	15.070167
C1qtnf6	15.06917
Eya2	15.067179
Pdlim3	15.067179
Zik1	15.066182
Eef1akmt3	15.066182
Cyyr1	15.066182
Gm31887	15.065186
Gm16174	15.065186
Sept4	15.064688
Tubg2	15.06419
Zfp365	15.06419
Gm45552	15.063692
Sart1	15.063193
Ranbp10	15.062197
Icam5	15.061201
Gm22146	15.061201
Tle6	15.061201
Gm15208	15.060205
Rab2b	15.060205
Gm15270	15.059707
Gm16576	15.059209
Klhl30	15.059209
Prg4	15.059209
Lrrc56	15.057217
Rabep2	15.057217
Gm47140	15.057217
Gm47664	15.057217
Igkv6-32	15.057217
Sct	15.056221
Zswim1	15.055722
Cdh10	15.055223
Gm31108	15.055223
Gm45885	15.055223
Metrn	15.055223
Slc2a10	15.054228
Gm568	15.053232
Gm20652	15.053232
A830052D11Rik	15.052236
Gm10658	15.052236
BC043934	15.051239
Camsap3	15.051239
B230322F03Rik	15.051239
Spats1	15.051239
Efnb2	15.051239
Ung	15.051239
Lrrc17	15.051239
Cd55	15.050243
8430432A02Rik	15.050243
Sos2	15.050243
Cryzl2	15.050243
Fam185a	15.050243
Mettl24	15.049248
Selplg	15.049248
Hmga1b	15.048251
2410080I02Rik	15.048251
Gm48027	15.048251
Cgrrf1	15.048251
Gm32098	15.047255
Celf5	15.046259
Tssk4	15.045262
Cym	15.045262
Ccl11	15.045262
Wfikkn2	15.045262
Gm47882	15.0447645
4930481B07Rik	15.044266
Tnip1	15.044266
Trav15-2-dv6-2	15.044266
Zfp945	15.044266
C430042M11Rik	15.04327
4930405A21Rik	15.04327
Ubac1	15.04327
Gm47398	15.042274
Cfap46	15.041278
2810459M11Rik	15.041278
Nat8f1	15.04078
Hs2st1	15.040281
Dnm3	15.039286
Sec61a2	15.03829
Trim5	15.03829
Eipr1	15.03829
Ntmt1	15.037293
Gm34086	15.036297
Klra4	15.036297
Tmsb15b1	15.036297
Ttc36	15.035301
C030013C21Rik	15.034305
Trim33	15.032312
Scn1b	15.032312
Igkv12-89	15.032312
Ociad2	15.032312
Gm44284	15.031317
Myb	15.031317
Gm31410	15.031317
Chd5	15.031317
Galnt14	15.03032
Tcrg-V7	15.03032
Gpr82	15.03032
Sh2d5	15.029324
Lrtm2	15.029324
Nat8f4	15.027332
4930403P22Rik	15.027332
Setmar	15.0243435
Gngt1	15.0243435
Bpnt1	15.0243435
Jpx	15.02235
Abtb2	15.021355
Prpf4b	15.020359
Efemp2	15.020359
Gm29585	15.020359
Zmynd19	15.019362
Adgra3	15.019362
Rd3	15.019362
Eps15l1	15.018366
Wnt10a	15.01737
Psmd9	15.01737
4930519P11Rik	15.016374
A130010J15Rik	15.016374
Pcsk4	15.015876
Btbd8	15.013884
Gm3854	15.012389
Rtcb	15.010397
Rbms3	15.010397
Pecr	15.009401
Tnfrsf10b	15.007408
Gm42809	15.0064125
Ager	15.0064125
Otud3	15.0064125
Gm31834	15.004419
Ahdc1	15.004419
Gm26533	15.004419
Lrfn1	15.004419
Gm26850	15.003424
Rcor2	15.003424
Gm15326	15.002926
Pls1	15.002926
Tbccd1	15.002428
4930453N24Rik	15.002428
Dab2ip	14.998444
Lipt2	14.998444
Ctla2b	14.997447
Lactbl1	14.997447
Dhodh	14.997447
Spg20	14.995455
Gm2174	14.995455
Rtkn	14.995455
Rhbdd2	14.994458
Gm48933	14.993462
Gm47761	14.993462
Ctns	14.993462
Hand2os1	14.993462
Oma1	14.993462
C130046K22Rik	14.992466
4833413G10Rik	14.992466
Clcn4	14.992466
Gm10801	14.99147
Gm47232	14.990474
Zbtb6	14.990474
Rabgap1	14.990474
Arhgef33	14.989477
Klrb1f	14.9884815
Sema4b	14.9884815
Elp5	14.987486
Bfsp1	14.987486
Lrrc51	14.986488
Sh3yl1	14.986488
Ncr1	14.985493
Rybp	14.984497
AI661453	14.984497
Txndc16	14.984497
Mogat1	14.9835005
Gm15510	14.982504
Gm2245	14.981508
Phf1	14.981508
Col16a1	14.981508
Ppif	14.980513
Aars2	14.980513
Ctdspl	14.980513
Ttll11	14.979516
Ydjc	14.979516
A630019I02Rik	14.979516
Pomgnt1	14.979516
Pik3c2b	14.978519
Celsr2	14.978519
Ednra	14.978519
Gm11100	14.977524
Col23a1	14.975531
Aldoart1	14.975531
Gm43625	14.975531
Polrmt	14.975531
Gm7467	14.974535
E030042O20Rik	14.974535
Gm10069	14.973539
Fam169a	14.973539
Nt5c2	14.973539
Gm28424	14.973539
Lgr4	14.971546
Tmem191c	14.971546
Itga11	14.970551
Fgfr1	14.970551
Tecpr2	14.970551
Ttbk2	14.969555
Atp13a1	14.969555
Zfp759	14.968558
Ppm1h	14.968558
Noa1	14.967562
Mras	14.966566
Zfp459	14.9655695
Lipt1	14.9655695
Gm14403	14.963577
Peli3	14.962582
Apol7e	14.962582
Focad	14.962083
Il21	14.961585
Tmem198	14.961585
Tomm40l	14.960588
4930555A03Rik	14.960588
Pcdhga12	14.960588
Dsel	14.960588
Klhl23	14.960588
Samd10	14.959593
Gm48194	14.958597
Gm47599	14.956604
Gm32312	14.956604
Acad10	14.956604
Syde2	14.956604
Intu	14.955608
Zfp318	14.955608
Tfcp2l1	14.954612
Sat2	14.954612
Airn	14.953615
Gm9885	14.953615
Baiap2l2	14.95262
Tbc1d16	14.95262
Sorcs2	14.95262
1500011B03Rik	14.95262
Sox12	14.95262
Gnb3	14.951624
Bbs12	14.951624
Nrbp2	14.950627
Gm29666	14.950627
Thbs3	14.950627
Cfap53	14.949631
Slc26a10	14.948635
Nt5dc2	14.948635
Zfp93	14.948635
Klhdc8b	14.948635
Sfmbt2	14.9476385
Pnma1	14.946642
Dtymk	14.945646
Cnga1	14.944651
B230216N24Rik	14.944651
Klhl14	14.944651
Cldn4	14.944651
Tubgcp3	14.942657
Ufsp1	14.942657
Lrrc73	14.942657
Trim2	14.942657
Gm11273	14.941662
B3galt4	14.941662
Gm2895	14.940666
Zfp57	14.940666
Kcna2	14.940666
Gm20682	14.93967
Ccn1	14.93967
Gm43573	14.938673
Ppp3cc	14.938673
Tpst2	14.938673
Mcrip2	14.938673
Rhod	14.936681
Ltbp4	14.936681
Elp3	14.936681
Traf3ip1	14.936681
Cpe	14.935684
Csnk1g3	14.934689
Mtfp1	14.934191
Cfap97	14.932696
Neu3	14.932696
Gm2237	14.932696
Mybbp1a	14.9317
Afp	14.9317
Lmbrd2	14.9317
Kif5c	14.9317
Tuba8	14.9317
Pctp	14.930704
Ptbp2	14.930704
Gm867	14.930704
Gm43707	14.930704
Fam161a	14.930704
Plxna3	14.9297085
Gm35037	14.9297085
Sele	14.928711
Aarsd1	14.928711
Phax	14.928711
Gvin1	14.92672
Cdk10	14.92672
Lamtor3	14.925723
Setdb2	14.9247265
2010204K13Rik	14.923233
Asb1	14.921739
Camk2n2	14.921739
Zfp119b	14.920742
Yap1	14.920244
Nrg4	14.919746
Vmn2r97	14.919746
Lrrn3	14.91875
Heatr5b	14.917753
1110028F11Rik	14.915762
Disp1	14.915264
C130036L24Rik	14.914765
Zbtb12	14.914765
Dnd1	14.914765
Zfp2	14.914765
Ttc30a1	14.914765
Mag	14.913769
Mafa	14.913769
Trim62	14.912773
Mrs2	14.912773
Mterf2	14.912773
Katna1	14.912773
Ephb6	14.912275
Prickle4	14.9117775
Tm7sf2	14.910781
Gli3	14.910781
Icos	14.909784
Gm38604	14.909784
Txlng	14.908789
Cd207	14.908789
Gm13496	14.908789
Asb13	14.907792
Tmem246	14.907792
Gm9903	14.9058
Gm48960	14.9058
Slc27a6	14.903808
Gm45081	14.902811
Slc16a5	14.902811
Pkd1l3	14.90082
Gm20234	14.90082
Rhpn1	14.899822
Gm47525	14.899822
Rnf168	14.899822
Gpr25	14.898827
Acyp2	14.898827
Fignl2	14.896834
Erc1	14.896834
Acsf2	14.896834
Myo3b	14.89534
Npnt	14.894842
Fbxo2	14.893348
Wdr48	14.89285
0610040F04Rik	14.89285
Exoc6	14.89285
Egfl7	14.89036
Cog5	14.889861
Adgrb2	14.889363
Rundc3a	14.886375
Gm19409	14.88488
Gak	14.88488
Mapk9	14.88488
Uros	14.88488
Zfp317	14.882889
Gm14410	14.88239
Gm16091	14.880896
Fam241b	14.8799
Prepl	14.8799
Crtc1	14.878903
Tmem69	14.878903
Gm49894	14.878903
Glce	14.878903
Bfsp2	14.876911
Mcpt4	14.876911
Slc12a2	14.875916
Gm33460	14.875916
Paqr4	14.875916
Dok7	14.875916
Ssbp2	14.875916
Slc16a13	14.875916
Etv4	14.87442
Dimt1	14.873922
Gjd3	14.872927
Cog2	14.872927
Tnik	14.871931
Tmem135	14.871931
Cbx2	14.871931
Lrrc23	14.871931
9130015A21Rik	14.871931
Gm14488	14.871931
Prkag2	14.869938
Mrps28	14.868942
9030624G23Rik	14.868942
Tm4sf5	14.868942
Gm50211	14.868942
Cldn23	14.868942
Gm20275	14.867946
Mcoln2	14.867946
A730081D07Rik	14.866949
Gm8817	14.866949
Gm43256	14.866949
Gm12764	14.866949
Gm10143	14.865953
8030462N17Rik	14.865953
Atp8a2	14.865953
Krt222	14.863961
Stk26	14.863961
Gpr15	14.863961
